"","exp","id","condition","isold","item","rating"
"13098","SB2021_e2","SB2021_e2_34","D",1,"agility","2"
"13099","SB2021_e2","SB2021_e2_34","D",1,"ejector","3"
"13100","SB2021_e2","SB2021_e2_34","D",0,"grapple","3"
"13101","SB2021_e2","SB2021_e2_34","D",1,"hotline","1"
"13102","SB2021_e2","SB2021_e2_34","D",1,"weighty","2"
"13103","SB2021_e2","SB2021_e2_34","D",0,"discard","5"
"13104","SB2021_e2","SB2021_e2_34","D",1,"confine","2"
"13105","SB2021_e2","SB2021_e2_34","D",0,"capsize","2"
"13106","SB2021_e2","SB2021_e2_34","D",1,"isolate","6"
"13107","SB2021_e2","SB2021_e2_34","D",0,"sopping","5"
"13108","SB2021_e2","SB2021_e2_34","D",1,"scuffle","2"
"13109","SB2021_e2","SB2021_e2_34","D",0,"glimmer","5"
"13110","SB2021_e2","SB2021_e2_34","D",0,"showman","2"
"13111","SB2021_e2","SB2021_e2_34","D",0,"spoiler","5"
"13112","SB2021_e2","SB2021_e2_34","D",1,"oversee","3"
"13113","SB2021_e2","SB2021_e2_34","D",1,"rickety","2"
"13114","SB2021_e2","SB2021_e2_34","D",0,"geology","2"
"13115","SB2021_e2","SB2021_e2_34","D",0,"cruiser","5"
"13116","SB2021_e2","SB2021_e2_34","D",1,"pruning","5"
"13117","SB2021_e2","SB2021_e2_34","D",1,"culprit","5"
"13118","SB2021_e2","SB2021_e2_34","D",1,"launder","6"
"13119","SB2021_e2","SB2021_e2_34","D",0,"earnest","2"
"13120","SB2021_e2","SB2021_e2_34","D",1,"chiller","5"
"13121","SB2021_e2","SB2021_e2_34","D",1,"aerobic","6"
"13122","SB2021_e2","SB2021_e2_34","D",0,"roundup","2"
"13123","SB2021_e2","SB2021_e2_34","D",1,"pinhead","3"
"13124","SB2021_e2","SB2021_e2_34","D",0,"forfeit","3"
"13125","SB2021_e2","SB2021_e2_34","D",0,"rampage","5"
"13126","SB2021_e2","SB2021_e2_34","D",0,"persist","5"
"13127","SB2021_e2","SB2021_e2_34","D",1,"sizable","5"
"13128","SB2021_e2","SB2021_e2_34","D",0,"amnesia","5"
"13129","SB2021_e2","SB2021_e2_34","D",0,"blowout","6"
"13130","SB2021_e2","SB2021_e2_34","D",1,"bristle","5"
"13131","SB2021_e2","SB2021_e2_34","D",0,"callous","3"
"13132","SB2021_e2","SB2021_e2_34","D",0,"gourmet","3"
"13133","SB2021_e2","SB2021_e2_34","D",0,"refrain","4"
"13134","SB2021_e2","SB2021_e2_34","D",1,"muffled","5"
"13135","SB2021_e2","SB2021_e2_34","D",1,"bloated","5"
"13136","SB2021_e2","SB2021_e2_34","D",0,"warpath","1"
"13137","SB2021_e2","SB2021_e2_34","D",1,"robotic","1"
"13138","SB2021_e2","SB2021_e2_34","D",1,"forgery","1"
"13139","SB2021_e2","SB2021_e2_34","D",1,"pervert","2"
"13140","SB2021_e2","SB2021_e2_34","D",0,"testify","5"
"13141","SB2021_e2","SB2021_e2_34","D",0,"lineage","2"
"13142","SB2021_e2","SB2021_e2_34","D",0,"consult","5"
"13143","SB2021_e2","SB2021_e2_34","D",1,"manhunt","6"
"13144","SB2021_e2","SB2021_e2_34","D",1,"inferno","2"
"13145","SB2021_e2","SB2021_e2_34","D",0,"whacker","2"
"13146","SB2021_e2","SB2021_e2_34","D",1,"acquire","5"
"13147","SB2021_e2","SB2021_e2_34","D",1,"wording","3"
"13148","SB2021_e2","SB2021_e2_34","D",1,"sloping","2"
"13149","SB2021_e2","SB2021_e2_34","D",1,"factual","4"
"13150","SB2021_e2","SB2021_e2_34","D",1,"berserk","2"
"13151","SB2021_e2","SB2021_e2_34","D",1,"blunder","5"
"13152","SB2021_e2","SB2021_e2_34","D",0,"prosper","2"
"13153","SB2021_e2","SB2021_e2_34","D",0,"inflict","4"
"13154","SB2021_e2","SB2021_e2_34","D",1,"comical","4"
"13155","SB2021_e2","SB2021_e2_34","D",1,"bubonic","2"
"13156","SB2021_e2","SB2021_e2_34","D",1,"bloomer","1"
"13157","SB2021_e2","SB2021_e2_34","D",0,"segment","5"
"13158","SB2021_e2","SB2021_e2_34","D",1,"integer","5"
"13159","SB2021_e2","SB2021_e2_34","D",0,"heathen","2"
"13160","SB2021_e2","SB2021_e2_34","D",1,"mourner","5"
"13161","SB2021_e2","SB2021_e2_34","D",0,"thermal","2"
"13162","SB2021_e2","SB2021_e2_34","D",0,"smuggle","3"
"13163","SB2021_e2","SB2021_e2_34","D",1,"descent","4"
"13164","SB2021_e2","SB2021_e2_34","D",1,"innards","5"
"13165","SB2021_e2","SB2021_e2_34","D",1,"comrade","1"
"13166","SB2021_e2","SB2021_e2_34","D",0,"conceal","2"
"13167","SB2021_e2","SB2021_e2_34","D",0,"pounder","1"
"13168","SB2021_e2","SB2021_e2_34","D",0,"ailment","6"
"13169","SB2021_e2","SB2021_e2_34","D",0,"heroism","5"
"13170","SB2021_e2","SB2021_e2_34","D",0,"billing","2"
"13171","SB2021_e2","SB2021_e2_34","D",0,"streaky","3"
"13172","SB2021_e2","SB2021_e2_34","D",0,"sponsor","2"
"13173","SB2021_e2","SB2021_e2_34","D",1,"audible","5"
"13174","SB2021_e2","SB2021_e2_34","D",0,"stagger","2"
"13175","SB2021_e2","SB2021_e2_34","D",1,"charter","5"
"13176","SB2021_e2","SB2021_e2_34","D",1,"stiffen","5"
"13177","SB2021_e2","SB2021_e2_34","D",0,"trilogy","5"
"13178","SB2021_e2","SB2021_e2_34","D",1,"probing","6"
"13179","SB2021_e2","SB2021_e2_34","D",0,"immerse","2"
"13180","SB2021_e2","SB2021_e2_34","D",1,"dormant","2"
"13181","SB2021_e2","SB2021_e2_34","D",1,"airless","2"
"13182","SB2021_e2","SB2021_e2_34","D",0,"whaling","1"
"13183","SB2021_e2","SB2021_e2_34","D",0,"reunite","6"
"13184","SB2021_e2","SB2021_e2_34","D",0,"retreat","6"
"13185","SB2021_e2","SB2021_e2_34","D",1,"optical","6"
"13186","SB2021_e2","SB2021_e2_34","D",0,"unarmed","2"
"13187","SB2021_e2","SB2021_e2_34","D",1,"eroding","6"
"13188","SB2021_e2","SB2021_e2_34","D",1,"frontal","6"
"13189","SB2021_e2","SB2021_e2_34","D",1,"unravel","1"
"13190","SB2021_e2","SB2021_e2_34","D",0,"execute","4"
"13191","SB2021_e2","SB2021_e2_34","D",0,"inquire","4"
"13192","SB2021_e2","SB2021_e2_34","D",1,"haywire","4"
"13193","SB2021_e2","SB2021_e2_34","D",1,"wrangle","4"
"13194","SB2021_e2","SB2021_e2_34","D",0,"install","3"
"13195","SB2021_e2","SB2021_e2_34","D",0,"contort","4"
"13196","SB2021_e2","SB2021_e2_34","D",1,"budding","3"
"13197","SB2021_e2","SB2021_e2_34","D",1,"bonanza","4"
"13198","SB2021_e2","SB2021_e2_34","D",0,"editing","5"
"13199","SB2021_e2","SB2021_e2_34","D",0,"rambler","2"
"13200","SB2021_e2","SB2021_e2_34","D",1,"upstage","1"
"13201","SB2021_e2","SB2021_e2_34","A",0,"condition","1"
"13202","SB2021_e2","SB2021_e2_34","A",1,"such","2"
"13203","SB2021_e2","SB2021_e2_34","A",0,"sheathe","5"
"13204","SB2021_e2","SB2021_e2_34","A",1,"carjacker","6"
"13205","SB2021_e2","SB2021_e2_34","A",0,"paralegal","1"
"13206","SB2021_e2","SB2021_e2_34","A",1,"dinette","2"
"13207","SB2021_e2","SB2021_e2_34","A",1,"sidewall","6"
"13208","SB2021_e2","SB2021_e2_34","A",0,"combo","2"
"13209","SB2021_e2","SB2021_e2_34","A",0,"cryptogram","2"
"13210","SB2021_e2","SB2021_e2_34","A",0,"boring","1"
"13211","SB2021_e2","SB2021_e2_34","A",0,"guardrail","3"
"13212","SB2021_e2","SB2021_e2_34","A",0,"perfectly","2"
"13213","SB2021_e2","SB2021_e2_34","A",1,"abrasion","6"
"13214","SB2021_e2","SB2021_e2_34","A",1,"schnapps","6"
"13215","SB2021_e2","SB2021_e2_34","A",1,"mammogram","2"
"13216","SB2021_e2","SB2021_e2_34","A",0,"flaxseed","3"
"13217","SB2021_e2","SB2021_e2_34","A",1,"absinthe","6"
"13218","SB2021_e2","SB2021_e2_34","A",1,"slight","2"
"13219","SB2021_e2","SB2021_e2_34","A",0,"cummerbund","2"
"13220","SB2021_e2","SB2021_e2_34","A",0,"dryness","3"
"13221","SB2021_e2","SB2021_e2_34","A",1,"fetus","6"
"13222","SB2021_e2","SB2021_e2_34","A",1,"unhappy","1"
"13223","SB2021_e2","SB2021_e2_34","A",0,"enough","3"
"13224","SB2021_e2","SB2021_e2_34","A",0,"hydrometer","6"
"13225","SB2021_e2","SB2021_e2_34","A",0,"otherwise","2"
"13226","SB2021_e2","SB2021_e2_34","A",1,"drooping","6"
"13227","SB2021_e2","SB2021_e2_34","A",0,"supposed","2"
"13228","SB2021_e2","SB2021_e2_34","A",0,"spearfish","2"
"13229","SB2021_e2","SB2021_e2_34","A",1,"cockfight","6"
"13230","SB2021_e2","SB2021_e2_34","A",0,"timecard","2"
"13231","SB2021_e2","SB2021_e2_34","A",1,"excrete","6"
"13232","SB2021_e2","SB2021_e2_34","A",1,"poisonous","6"
"13233","SB2021_e2","SB2021_e2_34","A",0,"persuader","6"
"13234","SB2021_e2","SB2021_e2_34","A",1,"mulled","6"
"13235","SB2021_e2","SB2021_e2_34","A",1,"unsafe","2"
"13236","SB2021_e2","SB2021_e2_34","A",1,"flail","2"
"13237","SB2021_e2","SB2021_e2_34","A",0,"natural","2"
"13238","SB2021_e2","SB2021_e2_34","A",0,"unexpected","2"
"13239","SB2021_e2","SB2021_e2_34","A",1,"importance","6"
"13240","SB2021_e2","SB2021_e2_34","A",1,"aspirate","6"
"13241","SB2021_e2","SB2021_e2_34","A",0,"edema","1"
"13242","SB2021_e2","SB2021_e2_34","A",1,"needy","6"
"13243","SB2021_e2","SB2021_e2_34","A",1,"afterbirth","6"
"13244","SB2021_e2","SB2021_e2_34","A",0,"extractor","6"
"13245","SB2021_e2","SB2021_e2_34","A",0,"urethane","1"
"13246","SB2021_e2","SB2021_e2_34","A",1,"wary","6"
"13247","SB2021_e2","SB2021_e2_34","A",0,"spirit","2"
"13248","SB2021_e2","SB2021_e2_34","A",0,"pinnacle","6"
"13249","SB2021_e2","SB2021_e2_34","A",1,"simple","3"
"13250","SB2021_e2","SB2021_e2_34","A",1,"selfish","6"
"13251","SB2021_e2","SB2021_e2_34","A",1,"neither","3"
"13252","SB2021_e2","SB2021_e2_34","A",1,"urinary","6"
"13253","SB2021_e2","SB2021_e2_34","A",1,"tradition","6"
"13254","SB2021_e2","SB2021_e2_34","A",1,"brainstem","6"
"13255","SB2021_e2","SB2021_e2_34","A",0,"inner","2"
"13256","SB2021_e2","SB2021_e2_34","A",1,"retention","6"
"13257","SB2021_e2","SB2021_e2_34","A",1,"fairness","6"
"13258","SB2021_e2","SB2021_e2_34","A",0,"bereaved","2"
"13259","SB2021_e2","SB2021_e2_34","A",0,"hers","2"
"13260","SB2021_e2","SB2021_e2_34","A",0,"dependent","2"
"13261","SB2021_e2","SB2021_e2_34","A",0,"adequate","5"
"13262","SB2021_e2","SB2021_e2_34","A",0,"grazer","6"
"13263","SB2021_e2","SB2021_e2_34","A",1,"canola","5"
"13264","SB2021_e2","SB2021_e2_34","A",0,"extremity","2"
"13265","SB2021_e2","SB2021_e2_34","A",0,"login","2"
"13266","SB2021_e2","SB2021_e2_34","A",1,"tendonitis","6"
"13267","SB2021_e2","SB2021_e2_34","A",0,"prominent","2"
"13268","SB2021_e2","SB2021_e2_34","A",0,"heliport","2"
"13269","SB2021_e2","SB2021_e2_34","A",0,"donate","3"
"13270","SB2021_e2","SB2021_e2_34","A",0,"corsage","3"
"13271","SB2021_e2","SB2021_e2_34","A",0,"peepshow","1"
"13272","SB2021_e2","SB2021_e2_34","A",1,"splendid","2"
"13273","SB2021_e2","SB2021_e2_34","A",0,"malformed","2"
"13274","SB2021_e2","SB2021_e2_34","A",0,"affection","2"
"13275","SB2021_e2","SB2021_e2_34","A",1,"schooldays","6"
"13276","SB2021_e2","SB2021_e2_34","A",0,"faith","6"
"13277","SB2021_e2","SB2021_e2_34","A",1,"jeweled","2"
"13278","SB2021_e2","SB2021_e2_34","A",1,"endorphin","6"
"13279","SB2021_e2","SB2021_e2_34","A",1,"distract","2"
"13280","SB2021_e2","SB2021_e2_34","A",1,"precious","6"
"13281","SB2021_e2","SB2021_e2_34","A",1,"soul","2"
"13282","SB2021_e2","SB2021_e2_34","A",1,"destiny","2"
"13283","SB2021_e2","SB2021_e2_34","A",1,"worthless","2"
"13284","SB2021_e2","SB2021_e2_34","A",0,"scorn","2"
"13285","SB2021_e2","SB2021_e2_34","A",0,"naughty","2"
"13286","SB2021_e2","SB2021_e2_34","A",1,"cyan","6"
"13287","SB2021_e2","SB2021_e2_34","A",1,"quickie","6"
"13288","SB2021_e2","SB2021_e2_34","A",0,"breadfruit","2"
"13289","SB2021_e2","SB2021_e2_34","A",1,"stoma","6"
"13290","SB2021_e2","SB2021_e2_34","A",1,"chairlady","6"
"13291","SB2021_e2","SB2021_e2_34","A",0,"torturer","5"
"13292","SB2021_e2","SB2021_e2_34","A",0,"midlife","1"
"13293","SB2021_e2","SB2021_e2_34","A",1,"shrinkage","1"
"13294","SB2021_e2","SB2021_e2_34","A",0,"dumb","2"
"13295","SB2021_e2","SB2021_e2_34","A",0,"changer","2"
"13296","SB2021_e2","SB2021_e2_34","A",0,"tannery","2"
"13297","SB2021_e2","SB2021_e2_34","A",1,"adopt","2"
"13298","SB2021_e2","SB2021_e2_34","A",0,"kerchief","3"
"13299","SB2021_e2","SB2021_e2_34","A",1,"carnal","5"
"13300","SB2021_e2","SB2021_e2_34","A",1,"houseplant","6"
"13301","SB2021_e2","SB2021_e2_34","A",0,"headphone","2"
"13302","SB2021_e2","SB2021_e2_34","A",0,"fairytale","3"
"13303","SB2021_e2","SB2021_e2_34","A",0,"bulky","1"
"13304","SB2021_e2","SB2021_e2_34","A",0,"wherever","1"
"13305","SB2021_e2","SB2021_e2_34","A",0,"backless","3"
"13306","SB2021_e2","SB2021_e2_34","A",1,"burlesque","2"
"13307","SB2021_e2","SB2021_e2_34","A",1,"stability","6"
"13308","SB2021_e2","SB2021_e2_34","A",1,"propose","5"
"13309","SB2021_e2","SB2021_e2_34","A",1,"workbook","2"
"13310","SB2021_e2","SB2021_e2_34","A",0,"gorgeous","2"
"13311","SB2021_e2","SB2021_e2_34","A",1,"jambalaya","6"
"13312","SB2021_e2","SB2021_e2_34","A",0,"grappler","6"
"13313","SB2021_e2","SB2021_e2_34","A",1,"gunsmith","5"
"13314","SB2021_e2","SB2021_e2_34","A",1,"thrush","6"
"13315","SB2021_e2","SB2021_e2_34","A",0,"valid","4"
"13316","SB2021_e2","SB2021_e2_34","A",1,"whatever","6"
"13317","SB2021_e2","SB2021_e2_34","A",0,"cruel","5"
"13318","SB2021_e2","SB2021_e2_34","A",0,"cantina","6"
"13319","SB2021_e2","SB2021_e2_34","A",1,"slightly","1"
"13320","SB2021_e2","SB2021_e2_34","A",1,"agenda","4"
"13321","SB2021_e2","SB2021_e2_34","B",0,"radiant","5"
"13322","SB2021_e2","SB2021_e2_34","B",1,"twitchy","5"
"13323","SB2021_e2","SB2021_e2_34","B",0,"pliable","2"
"13324","SB2021_e2","SB2021_e2_34","B",1,"residue","5"
"13325","SB2021_e2","SB2021_e2_34","B",0,"grating","6"
"13326","SB2021_e2","SB2021_e2_34","B",1,"rebirth","2"
"13327","SB2021_e2","SB2021_e2_34","B",0,"twiddle","6"
"13328","SB2021_e2","SB2021_e2_34","B",1,"bumpkin","6"
"13329","SB2021_e2","SB2021_e2_34","B",0,"keynote","2"
"13330","SB2021_e2","SB2021_e2_34","B",0,"flyover","6"
"13331","SB2021_e2","SB2021_e2_34","B",1,"outback","6"
"13332","SB2021_e2","SB2021_e2_34","B",0,"distort","5"
"13333","SB2021_e2","SB2021_e2_34","B",0,"gnarled","6"
"13334","SB2021_e2","SB2021_e2_34","B",0,"crusade","5"
"13335","SB2021_e2","SB2021_e2_34","B",0,"stardom","2"
"13336","SB2021_e2","SB2021_e2_34","B",1,"dweller","5"
"13337","SB2021_e2","SB2021_e2_34","B",0,"walkout","3"
"13338","SB2021_e2","SB2021_e2_34","B",0,"furnish","4"
"13339","SB2021_e2","SB2021_e2_34","B",0,"imagery","5"
"13340","SB2021_e2","SB2021_e2_34","B",1,"refresh","5"
"13341","SB2021_e2","SB2021_e2_34","B",0,"recycle","6"
"13342","SB2021_e2","SB2021_e2_34","B",1,"compact","5"
"13343","SB2021_e2","SB2021_e2_34","B",0,"dropout","5"
"13344","SB2021_e2","SB2021_e2_34","B",0,"jackass","2"
"13345","SB2021_e2","SB2021_e2_34","B",1,"nemesis","4"
"13346","SB2021_e2","SB2021_e2_34","B",1,"lawsuit","4"
"13347","SB2021_e2","SB2021_e2_34","B",1,"generic","3"
"13348","SB2021_e2","SB2021_e2_34","B",1,"sampler","3"
"13349","SB2021_e2","SB2021_e2_34","B",1,"manmade","5"
"13350","SB2021_e2","SB2021_e2_34","B",1,"patriot","6"
"13351","SB2021_e2","SB2021_e2_34","B",1,"faculty","6"
"13352","SB2021_e2","SB2021_e2_34","B",0,"scholar","5"
"13353","SB2021_e2","SB2021_e2_34","B",1,"brewing","6"
"13354","SB2021_e2","SB2021_e2_34","B",1,"lunatic","5"
"13355","SB2021_e2","SB2021_e2_34","B",1,"tatters","5"
"13356","SB2021_e2","SB2021_e2_34","B",0,"stammer","5"
"13357","SB2021_e2","SB2021_e2_34","B",0,"algebra","5"
"13358","SB2021_e2","SB2021_e2_34","B",0,"upstart","3"
"13359","SB2021_e2","SB2021_e2_34","B",1,"charred","5"
"13360","SB2021_e2","SB2021_e2_34","B",1,"volumes","2"
"13361","SB2021_e2","SB2021_e2_34","B",0,"flapper","5"
"13362","SB2021_e2","SB2021_e2_34","B",1,"slapper","2"
"13363","SB2021_e2","SB2021_e2_34","B",0,"migrate","6"
"13364","SB2021_e2","SB2021_e2_34","B",1,"marital","5"
"13365","SB2021_e2","SB2021_e2_34","B",0,"getaway","6"
"13366","SB2021_e2","SB2021_e2_34","B",1,"vending","6"
"13367","SB2021_e2","SB2021_e2_34","B",0,"speeder","6"
"13368","SB2021_e2","SB2021_e2_34","B",1,"dictate","2"
"13369","SB2021_e2","SB2021_e2_34","B",1,"airbase","6"
"13370","SB2021_e2","SB2021_e2_34","B",1,"scumbag","6"
"13371","SB2021_e2","SB2021_e2_34","B",0,"imaging","5"
"13372","SB2021_e2","SB2021_e2_34","B",1,"mileage","5"
"13373","SB2021_e2","SB2021_e2_34","B",1,"revival","5"
"13374","SB2021_e2","SB2021_e2_34","B",1,"leakage","5"
"13375","SB2021_e2","SB2021_e2_34","B",0,"pursuit","6"
"13376","SB2021_e2","SB2021_e2_34","B",0,"diocese","1"
"13377","SB2021_e2","SB2021_e2_34","B",0,"ingrown","6"
"13378","SB2021_e2","SB2021_e2_34","B",0,"stealth","2"
"13379","SB2021_e2","SB2021_e2_34","B",1,"trample","5"
"13380","SB2021_e2","SB2021_e2_34","B",1,"gallant","6"
"13381","SB2021_e2","SB2021_e2_34","B",0,"legwork","2"
"13382","SB2021_e2","SB2021_e2_34","B",0,"marbled","5"
"13383","SB2021_e2","SB2021_e2_34","B",0,"montage","6"
"13384","SB2021_e2","SB2021_e2_34","B",0,"parched","6"
"13385","SB2021_e2","SB2021_e2_34","B",0,"shudder","2"
"13386","SB2021_e2","SB2021_e2_34","B",1,"rewrite","3"
"13387","SB2021_e2","SB2021_e2_34","B",0,"defiant","3"
"13388","SB2021_e2","SB2021_e2_34","B",1,"mislead","5"
"13389","SB2021_e2","SB2021_e2_34","B",1,"culvert","5"
"13390","SB2021_e2","SB2021_e2_34","B",1,"freebie","6"
"13391","SB2021_e2","SB2021_e2_34","B",0,"dissect","2"
"13392","SB2021_e2","SB2021_e2_34","B",0,"creamed","2"
"13393","SB2021_e2","SB2021_e2_34","B",0,"spindly","1"
"13394","SB2021_e2","SB2021_e2_34","B",0,"wayward","5"
"13395","SB2021_e2","SB2021_e2_34","B",1,"remodel","2"
"13396","SB2021_e2","SB2021_e2_34","B",0,"curdled","4"
"13397","SB2021_e2","SB2021_e2_34","B",0,"meander","2"
"13398","SB2021_e2","SB2021_e2_34","B",1,"squashy","5"
"13399","SB2021_e2","SB2021_e2_34","B",1,"sensory","6"
"13400","SB2021_e2","SB2021_e2_34","B",0,"compile","5"
"13401","SB2021_e2","SB2021_e2_34","B",1,"politic","2"
"13402","SB2021_e2","SB2021_e2_34","B",0,"comedic","2"
"13403","SB2021_e2","SB2021_e2_34","B",0,"recluse","3"
"13404","SB2021_e2","SB2021_e2_34","B",1,"graphic","4"
"13405","SB2021_e2","SB2021_e2_34","B",1,"intrude","5"
"13406","SB2021_e2","SB2021_e2_34","B",0,"infancy","5"
"13407","SB2021_e2","SB2021_e2_34","B",0,"captive","1"
"13408","SB2021_e2","SB2021_e2_34","B",0,"salvage","5"
"13409","SB2021_e2","SB2021_e2_34","B",0,"zoology","1"
"13410","SB2021_e2","SB2021_e2_34","B",1,"lowlife","2"
"13411","SB2021_e2","SB2021_e2_34","B",1,"tumbler","6"
"13412","SB2021_e2","SB2021_e2_34","B",1,"breeder","5"
"13413","SB2021_e2","SB2021_e2_34","B",1,"handler","5"
"13414","SB2021_e2","SB2021_e2_34","B",1,"conquer","2"
"13415","SB2021_e2","SB2021_e2_34","B",1,"coinage","5"
"13416","SB2021_e2","SB2021_e2_34","B",0,"puberty","2"
"13417","SB2021_e2","SB2021_e2_34","B",0,"yardage","3"
"13418","SB2021_e2","SB2021_e2_34","B",1,"surpass","3"
"13419","SB2021_e2","SB2021_e2_34","B",0,"abiding","1"
"13420","SB2021_e2","SB2021_e2_34","B",0,"tidings","1"
"13421","SB2021_e2","SB2021_e2_34","B",1,"drifter","6"
"13422","SB2021_e2","SB2021_e2_34","B",1,"mongrel","6"
"13423","SB2021_e2","SB2021_e2_34","B",1,"widowed","2"
"13424","SB2021_e2","SB2021_e2_34","B",0,"unearth","5"
"13425","SB2021_e2","SB2021_e2_34","B",1,"voucher","2"
"13426","SB2021_e2","SB2021_e2_34","B",1,"earshot","2"
"13427","SB2021_e2","SB2021_e2_34","B",1,"bribery","2"
"13428","SB2021_e2","SB2021_e2_34","B",1,"deflect","5"
"13429","SB2021_e2","SB2021_e2_34","B",1,"invalid","5"
"13430","SB2021_e2","SB2021_e2_34","B",0,"stunner","2"
"13431","SB2021_e2","SB2021_e2_34","B",0,"brittle","6"
"13432","SB2021_e2","SB2021_e2_34","B",0,"etching","6"
"13433","SB2021_e2","SB2021_e2_34","B",1,"revisit","6"
"13434","SB2021_e2","SB2021_e2_34","B",0,"appoint","5"
"13435","SB2021_e2","SB2021_e2_34","B",1,"excerpt","2"
"13436","SB2021_e2","SB2021_e2_34","B",0,"poacher","1"
"13437","SB2021_e2","SB2021_e2_34","B",1,"halfwit","1"
"13438","SB2021_e2","SB2021_e2_34","B",1,"combust","6"
"13439","SB2021_e2","SB2021_e2_34","B",0,"starchy","2"
"13440","SB2021_e2","SB2021_e2_34","B",0,"scuttle","5"
"13441","SB2021_e2","SB2021_e2_35","C",0,"helper","1"
"13442","SB2021_e2","SB2021_e2_35","C",1,"cribbage","6"
"13443","SB2021_e2","SB2021_e2_35","C",0,"pride","6"
"13444","SB2021_e2","SB2021_e2_35","C",0,"fossilized","3"
"13445","SB2021_e2","SB2021_e2_35","C",1,"hookah","6"
"13446","SB2021_e2","SB2021_e2_35","C",1,"knowledge","2"
"13447","SB2021_e2","SB2021_e2_35","C",1,"premium","6"
"13448","SB2021_e2","SB2021_e2_35","C",1,"horsehide","1"
"13449","SB2021_e2","SB2021_e2_35","C",0,"ordinary","1"
"13450","SB2021_e2","SB2021_e2_35","C",1,"curtail","6"
"13451","SB2021_e2","SB2021_e2_35","C",1,"odorous","6"
"13452","SB2021_e2","SB2021_e2_35","C",1,"abolish","1"
"13453","SB2021_e2","SB2021_e2_35","C",0,"crosswalk","3"
"13454","SB2021_e2","SB2021_e2_35","C",0,"emcee","1"
"13455","SB2021_e2","SB2021_e2_35","C",1,"ours","6"
"13456","SB2021_e2","SB2021_e2_35","C",0,"thorough","4"
"13457","SB2021_e2","SB2021_e2_35","C",0,"fake","6"
"13458","SB2021_e2","SB2021_e2_35","C",0,"perhaps","1"
"13459","SB2021_e2","SB2021_e2_35","C",0,"reiterate","5"
"13460","SB2021_e2","SB2021_e2_35","C",0,"undressed","3"
"13461","SB2021_e2","SB2021_e2_35","C",0,"virologist","3"
"13462","SB2021_e2","SB2021_e2_35","C",0,"manicotti","6"
"13463","SB2021_e2","SB2021_e2_35","C",1,"mood","6"
"13464","SB2021_e2","SB2021_e2_35","C",1,"inevitable","2"
"13465","SB2021_e2","SB2021_e2_35","C",1,"seafaring","6"
"13466","SB2021_e2","SB2021_e2_35","C",1,"waterbed","1"
"13467","SB2021_e2","SB2021_e2_35","C",1,"unfair","6"
"13468","SB2021_e2","SB2021_e2_35","C",0,"gyration","1"
"13469","SB2021_e2","SB2021_e2_35","C",1,"sadness","6"
"13470","SB2021_e2","SB2021_e2_35","C",1,"paintbox","1"
"13471","SB2021_e2","SB2021_e2_35","C",1,"doorframe","6"
"13472","SB2021_e2","SB2021_e2_35","C",1,"contusion","1"
"13473","SB2021_e2","SB2021_e2_35","C",1,"gooseneck","5"
"13474","SB2021_e2","SB2021_e2_35","C",0,"bondage","4"
"13475","SB2021_e2","SB2021_e2_35","C",0,"necessary","6"
"13476","SB2021_e2","SB2021_e2_35","C",1,"outreach","6"
"13477","SB2021_e2","SB2021_e2_35","C",1,"luck","2"
"13478","SB2021_e2","SB2021_e2_35","C",1,"wingtip","6"
"13479","SB2021_e2","SB2021_e2_35","C",1,"perineum","4"
"13480","SB2021_e2","SB2021_e2_35","C",0,"homophobic","2"
"13481","SB2021_e2","SB2021_e2_35","C",0,"regenerate","6"
"13482","SB2021_e2","SB2021_e2_35","C",0,"grader","1"
"13483","SB2021_e2","SB2021_e2_35","C",0,"micrometer","1"
"13484","SB2021_e2","SB2021_e2_35","C",1,"metacarpal","6"
"13485","SB2021_e2","SB2021_e2_35","C",0,"commissary","6"
"13486","SB2021_e2","SB2021_e2_35","C",1,"bravery","6"
"13487","SB2021_e2","SB2021_e2_35","C",1,"tailpipe","6"
"13488","SB2021_e2","SB2021_e2_35","C",0,"gyro","6"
"13489","SB2021_e2","SB2021_e2_35","C",1,"religion","2"
"13490","SB2021_e2","SB2021_e2_35","C",0,"retinal","2"
"13491","SB2021_e2","SB2021_e2_35","C",1,"innocent","6"
"13492","SB2021_e2","SB2021_e2_35","C",0,"antacid","1"
"13493","SB2021_e2","SB2021_e2_35","C",0,"cottonwood","3"
"13494","SB2021_e2","SB2021_e2_35","C",1,"resistant","5"
"13495","SB2021_e2","SB2021_e2_35","C",1,"prospectus","5"
"13496","SB2021_e2","SB2021_e2_35","C",0,"hope","1"
"13497","SB2021_e2","SB2021_e2_35","C",0,"eventually","3"
"13498","SB2021_e2","SB2021_e2_35","C",1,"safflower","6"
"13499","SB2021_e2","SB2021_e2_35","C",0,"unzip","2"
"13500","SB2021_e2","SB2021_e2_35","C",1,"cruelty","2"
"13501","SB2021_e2","SB2021_e2_35","C",0,"fortunate","2"
"13502","SB2021_e2","SB2021_e2_35","C",0,"stylish","2"
